교차로번호,입력일자,교차로명,유형코드,연동교차로코드,구코드,지번,구경찰서코드,신경찰서코드,작업구분,표출구분,고객번호,계약종별,계량기번호,도로구분,관할사업소,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드,공사형태,지도표출구분,RN_CDE,MNG_AGEN,XCE,YCE
4611,-,서문여고(경보),001,0,650,1514학,380,380,001,002,-,-,-,002,105,82-0000004473,,-,4473,10100,-,N,-,-,198669.383480692,543119.512188681
4612,-,방배경찰서(경보),001,0,650,493-2천,380,380,001,002,-,-,-,002,105,82-0000000808,,-,808,10100,-,N,-,-,198456.915408869,542339.039231682
4613,-,세우촌공원(경보),001,0,650,산73-144 임,380,380,001,002,-,-,-,002,105,82-0000003382,,-,3382,10100,-,N,-,-,198901.157980494,542222.255616066
4614,-,서래초교앞(연등),003,1038,650,758-3도,380,380,001,002,-,-,-,001,105,82-0000001370,,3184561    ,1370,10100,-,N,-,-,198966.143572685,544079.899361545
4615,-,사당5동주민센터,003,0,590,산32-55임,220,220,001,002,-,-,-,002,105,82-0000001529,,3142912    ,1529,10700,-,N,-,-,197137.762092673,542842.397202379
4616,-,신남성초교(경보),001,0,590,708-535 도,380,220,001,002,-,-,-,002,105,82-0000004312,,-,4312,10700,-,N,-,-,196874.571905847,543155.070071054
4617,-,사당대림아파트후문(경보),001,0,590,105대,220,220,001,002,-,-,-,002,105,82-0000005034,,3152794    ,5034,10700,-,N,-,-,197561.636028865,543238.638393521
4618,-,내외약국(경보),001,0,590,708-624도,380,220,001,002,-,-,-,002,105,82-0000005045,,-,5045,10700,-,N,-,-,197906.365598812,542845.331323401
4619,-,남사초교(경보),001,0,590,1011-1학,380,220,001,002,-,-,-,002,105,82-0000000809,,-,809,10700,-,N,-,-,198187.449582963,542484.606315533
4620,-,연세사랑병원앞,001,0,650,528-58대,380,380,001,002,-,-,-,001,105,82-0000001530,,3180112    ,1530,10100,-,N,-,-,198759.933264149,541824.827330163
4621,-,새영교회앞(경보),001,0,590,419-158도,220,220,001,002,-,-,-,001,105,82-0000001898,,3160221    ,1898,10700,-,N,-,-,197806.877235701,541890.077610124
4624,-,대성빌라(경보),001,0,590,708-743도,380,220,001,002,-,-,-,002,105,82-0000002166,,-,2166,10700,-,N,-,-,197062.081359633,542575.261830457
4625,-,삼호그린아파트(경보),001,0,590,산32-8 임,380,220,001,002,-,-,-,002,105,82-0000000811,,-,811,10700,-,N,-,-,196951.207937678,543018.964307607
4626,-,천동초교정문앞,001,2305,740,55-27도,310,310,001,002,-,-,-,002,106,82-0000004873,,-,4873,10500,-,N,-,-,212204.692683069,549080.77902704
4627,-,삼일초교(연등),001,0,590,105대,220,220,001,002,-,-,-,002,105,82-0000002037,,3162272    ,2037,10700,-,N,-,-,197788.635092626,543115.768286598
4628,-,보훈병원,002,0,740,88-2도,310,310,001,002,-,-,-,002,106,82-0000001712,,-,1712,10600,-,N,-,-,212666.299550769,547750.261077628
4629,-,달마사공원,002,0,590,79-306 임,220,220,001,002,-,-,-,002,105,82-0000004183,,3135531    ,4183,10500,-,N,-,-,196456.677209998,544412.810789864
4630,-,상도6구역(경보),001,0,590,산49-153임,220,220,001,002,-,-,-,002,105,82-0000002774,,-,2774,10500,-,N,-,-,196400.063521159,544297.906390986
4631,-,흑석동부센트레빌2차,001,0,590,79-256도,220,220,001,002,-,-,-,002,105,82-0000002167,,-,2167,10500,-,N,-,-,196485.913910822,544713.901405143
4632,-,상현중(경보),001,0,590,산51-10임,220,220,001,002,-,-,-,002,105,82-0000001531,,-,1531,10200,-,N,-,-,196487.718128883,543825.953905556
4633,-,수산시장길(경보),002,0,590,13-8대,220,220,001,002,-,-,-,001,105,82-0000004871,,-,4871,10100,-,N,-,-,194977.313838493,546298.242294727
4634,-,신동아아파트길(경보),001,0,590,481-1 공,220,220,001,002,-,-,-,002,105,82-0000002168,,-,2168,10400,-,N,-,-,195682.607931969,545668.232944778
4635,-,극락정사(경보),001,0,590,481-4도,220,220,001,002,-,-,-,002,105,82-0000000802,,-,802,10400,-,N,-,-,195717.820324197,545411.919435564
4636,-,영본초교앞,002,0,590,442-6대,220,220,001,002,-,-,-,002,105,82-0000004471,,3117641    ,4471,10400,-,N,-,-,195502.62598459,545456.449466147
4637,-,신동아리버파크후문(경보),001,0,590,17-1도,220,220,001,002,-,-,-,002,105,82-0000005302,,-,5302,10200,-,N,-,-,195357.351661303,545205.568341522
4638,-,신동아리버파크(경보),001,0,590,326대,220,220,001,002,-,-,-,002,105,82-0000003941,,-,3941,10200,-,N,-,-,194883.875761388,545245.576922214
4639,-,노량진5거리(경보),004,0,590,223-24도,-,220,001,002,-,-,-,002,105,82-0000003381,,-,3381,10100,-,N,-,-,195112.118914226,545681.8967879
4640,-,한성교회입구(경보),001,0,590,157대,220,220,001,002,-,-,-,002,105,82-0000000482,,-,482,10200,-,N,-,-,195180.347573592,544945.046467253
4641,-,상도현진빌라,001,0,590,210-17도,-,220,001,002,-,-,-,001,105,82-0000001523,,-,1523,10200,-,N,-,-,194981.20411793,544228.114708062
4642,-,국사봉중학교(경보),001,0,590,산65-196임,220,220,001,002,-,-,-,002,105,82-0000001524,,-,1524,10200,-,N,-,-,195017.574506182,543765.257926532
4644,-,대림한숲타운(경보),001,0,590,23-186대,220,220,001,002,-,-,-,002,105,82-0000001702,,-,1702,10800,-,N,-,-,193732.982312223,545757.554772681
4645,-,신길초교,001,0,590,511 대,220,220,001,002,-,-,-,002,105,82-0000001893,,2177692    ,1893,10800,-,N,-,-,193512.270955048,545725.861025579
4646,-,캠프그레이(경보),003,0,590,466-2도,220,220,001,002,-,-,-,002,105,82-0000004310,,-,4310,10800,-,N,-,-,193494.380297369,545833.464250323
4647,-,영화초교(경보),001,0,590,14-41잡,220,220,001,002,-,-,-,002,105,82-0000003872,,-,3872,10800,-,N,-,-,194010.495686916,545444.209990205
4648,-,공군복지단(경보),002,0,590,68-10구,220,220,001,002,-,-,-,002,105,82-0000003834,,-,3834,10800,-,N,-,-,193836.811309937,545380.310850149
4649,-,제비공원(경보),002,0,590,350-2대,220,220,001,002,-,-,-,002,105,82-0000001944,,-,1944,10800,-,N,-,-,193480.517072072,545212.404966661
4650,-,대방골4R(경보),003,0,590,466-56도,220,220,001,002,-,-,-,002,105,82-0000002176,,-,2176,10800,-,N,-,-,193306.150626844,545123.303488987
4651,-,성남중고교(경보),001,0,590,466-10대,220,220,001,002,-,-,-,002,105,82-0000000826,,-,826,10800,-,N,-,-,193392.975350208,545017.045687631
4652,-,성남고후문(경보),001,0,590,466-10대,220,220,001,002,-,-,-,002,105,82-0000000365,,-,365,10800,-,N,-,-,193505.402289544,544816.794069111
4653,-,우석학원(경보),003,0,590,466-10대,220,220,001,002,-,-,-,002,105,82-0000003781,,-,3781,10800,-,N,-,-,193406.219857018,544819.544300385
4654,-,대방교회앞(경보),003,0,590,466-43도,220,220,001,002,-,-,-,002,105,82-0000000827,,-,827,10800,-,N,-,-,193164.85211384,544959.647461058
4655,-,서울공고뒤(경보),003,0,590,466-10대,220,220,001,002,-,-,-,002,105,82-0000000366,,-,366,10800,-,N,-,-,193294.491646498,544822.525526827
4656,-,범한택시(경보),003,0,590,466-10대,220,220,001,002,-,-,-,002,105,82-0000005016,,-,5016,10800,-,N,-,-,193287.159808916,544545.441390714
4657,-,대림초교(경보),002,0,590,466-10대,220,220,001,002,-,-,-,002,105,82-0000000499,,-,499,10800,-,N,-,-,193395.488669711,544541.202056314
4658,-,문창중(경보),001,0,590,산118-104임,220,220,001,002,-,-,-,002,105,82-0000001914,,-,1914,10900,-,N,-,-,193010.375959092,544247.520332015
4659,-,동작우체국(경보),001,0,590,349-35도,220,220,001,002,-,-,-,002,105,82-0000001915,,-,1915,10900,-,N,-,-,193294.453795077,544263.700366298
4660,-,신대방2노인정(경보),001,0,590,378-10도,220,220,001,001,-,-,-,002,105,82-0000005041,,-,5041,10900,-,N,-,-,193116.334043539,544259.854548045
4661,-,덕우약국(경보),001,0,590,408-2천,220,220,001,001,-,-,-,002,105,82-0000001713,,-,1713,10800,-,N,-,-,193282.587659275,544331.196579624
4662,-,보라매자이103동앞,003,0,590,391-43대,220,220,001,002,-,-,-,002,105,82-0000000491,,2175421    ,491,10800,-,N,-,-,193398.05395137,544381.682230525
4663,-,보라매병원앞,002,0,590,395-61도,290,220,001,002,-,-,-,002,105,82-0000004475,,-,4475,10900,-,N,-,-,193359.233147773,543697.315492235
4664,-,보라매후문(경보),003,0,590,395-61도,220,220,001,002,-,-,-,002,105,82-0000004874,,-,4874,10900,-,N,-,-,193192.655628837,543604.702397868
4667,-,잠수고가(경보),002,0,650,113도,340,340,001,002,-,-,-,001,105,82-0000000815,,-,815,10600,-,N,-,-,200095.762988381,545126.198516181
4668,-,반포쇼핑4동(경보),003,0,650,70대,340,340,001,002,-,-,-,002,105,82-0000000816,,4117311    ,816,10600,-,N,-,-,200340.134484313,545307.135394696
4669,-,반포르엘201동(연등),002,0,650,112도,340,340,001,001,-,-,-,001,105,82-0000001538,,4117166    ,1538,10600,-,N,-,-,200237.998614352,545567.653249443
4670,-,반원초교,001,0,650,71-23도,340,340,001,002,-,-,-,002,105,82-0000001936,,4117455    ,1936,10600,-,N,-,-,200409.794052369,545543.764235185
4671,-,신반포아파트(경보),001,0,650,64-8대,340,340,001,002,-,-,-,001,105,82-0000003772,,4118722    ,3772,10600,-,N,-,-,200569.89525269,545851.134468944
4672,-,하나유치원(경보),001,0,650,85도,340,340,001,002,-,-,-,002,105,82-0000000817,,-,817,10600,-,N,-,-,200883.983183122,546187.766894451
4673,-,매일상가(연등),003,1067,650,54-6학,340,340,001,002,-,-,-,002,105,82-0000001539,,4128843    ,1539,10600,-,N,-,-,201112.745590821,545998.285397705
4674,-,신반포13차아파트,003,0,650,83도,340,340,001,002,-,-,-,002,105,82-0000003773,,4139121    ,3773,10600,-,N,-,-,201272.36643971,546385.201119561
4675,-,뉴타운상가삼거리,002,0,650,104 도,340,340,001,002,-,-,-,001,105,82-0000005750,,4127641    ,5750,10600,-,N,-,-,201002.788767683,545494.608798347
4676,-,고속도로지하통로(경보),001,0,650,749-6 도,340,340,001,002,-,-,-,002,105,82-0000000492,,-,492,10700,-,N,-,-,201506.029549656,545384.729638408
4677,-,서리풀터널앞,003,1099,650,1730-1대,340,340,001,002,-,-,-,001,105,82-0000003774,,4113441    ,3774,10800,-,N,-,-,200386.72421297,543482.916775004
4678,-,청구빌라(경보),001,0,650,1498-6대,340,340,001,002,-,-,-,002,105,82-0000002040,,4112472    ,2040,10800,-,N,-,-,200389.435055677,543146.201799701
4679,-,롯데빌리지나동(경보),001,0,650,1494-16대,340,340,001,002,-,-,-,002,105,82-0000002041,,-,2041,10800,-,N,-,-,200319.485409108,542830.900945681
4680,-,서원초교(연등),001,0,650,20-43 대,340,340,001,002,-,-,-,002,105,82-0000001902,,4135485    ,1902,10700,-,N,-,-,201415.652217663,544677.318330295
4681,-,원명초교(경보),001,0,650,1685-1학,340,340,001,002,-,-,-,002,105,82-0000002173,,-,2173,10800,-,N,-,-,201481.280636909,544471.301869284
