row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,87.00,gp_slice_t_lead_114,87,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,87.00,gp_slice_t_lead_115,87,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,88.00,gp_slice_t_lead_116,88,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,89.00,gp_slice_t_lead_117,89,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,90.00,gp_slice_t_lead_118,90,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,91.00,gp_slice_t_lead_119,91,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,91.00,gp_slice_t_lead_120,91,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,92.00,gp_slice_t_lead_121,92,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,93.00,gp_slice_t_lead_122,93,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,94.00,gp_slice_t_lead_123,94,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,94.00,gp_slice_t_lead_124,94,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,95.00,gp_slice_t_lead_125,95,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,96.00,gp_slice_t_lead_126,96,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,97.00,gp_slice_t_lead_127,97,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
